ccn,name,state,city,homepage,cdm_indirect_url,cdm_url
351322,ASHLEY MEDICAL CENTER,ND,ASHLEY,https://amctoday.org/,https://amctoday.org/hospital,https://storage.googleapis.com/wzukusers/user-34779015/documents/2fef611ce2fb4ac29cbb63197a6a3654/45-0255914%20Ashley%20Medical%20Center%20Standard%20Charges%20.csv
440029,WILLIAMSON MEDICAL CENTER,TN,FRANKLIN,https://williamsonmedicalcenter.org/,,
390325,OSS ORTHOPAEDIC HOSPITAL,PA,YORK,https://osshealth.com/,https://osshealth.com/oss-health-pricing,https://osshealth.com/uploads/docs/800458999_OSS-Orthopaedic-Hospital-LLC_standard-charges-1.csv
300003,MARY HITCHCOCK MEMORIAL HOSPITAL,NH,LEBANON,https://www.dartmouth-hitchcock.org/,https://www.dartmouth-hitchcock.org/patients-visitors/lebanon-locations,https://www.dartmouth-hitchcock.org/media/2561/download
450702,LONGVIEW REGIONAL MEDICAL CENTER,TX,LONGVIEW,https://www.longviewregional.com/,https://www.longviewregional.com/pricing-information,https://www.longviewregional.com/Uploads/Public/Documents/charge-masters/621762420_Longview_standardcharges.csv
670133,TRUSTED MEDICAL CENTERS MANSFIELD,TX,MANSFIELD,https://www.eroftexas.com/,,
330136,MARY IMOGENE BASSETT HOSPITAL,NY,COOPERSTOWN,https://www.bassett.org/,https://www.bassett.org/locations/bassett-medical-center/bassett-medical-center-patients-visitors/bassett-medical-center-0,https://www.bassett.org/sites/default/files/2021-12/135596796_MARY-IMOGENE-BASSETT-HOSPITAL_STANDARDCHARGES_Updated.xlsx
502002,KINDRED HOSPITAL-SEATTLE,WA,SEATTLE,https://www.kindredhospitals.com/,https://www.kindredhospitals.com/locations/ltac/kindred-hospital-seattle-first-hill/patient-experience/what-to-expect,https://www.kindredhospitals.com/docs/default-source/default-document-library/locations/transitional-care-hospitals/cms-price-transparency-files/standard-charges-list-2022/911637321_seattlefirsthill_standardcharges.csv
459828,DELL CHILDREN'S MEDICAL CENTER TRANSPLANT PROGRAM,TX,AUSTIN,https://www.dellchildrens.net/,,
351323,CAVALIER COUNTY MEMORIAL HOSPITAL ASSOCIATION,ND,LANGDON,https://www.lph.hospital/home,https://www.lph.hospital/pricing-transparency,https://www.lph.hospital/Data/Sites/49/media/patients-visitors/price-transparency.xlsx
370100,CHOCTAW MEMORIAL HOSPITAL,OK,HUGO,https://choctawmemorial.com/,https://choctawmemorial.com/,https://choctawmemorial.com/wp-content/uploads/2021/12/Chargemaster12_22_21.csv
440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,TN,MORRISTOWN,https://www.morristownhamblen.com/,https://www.morristownhamblen.com/mhhs-price-transparency/,https://transparency2.transunioncleariq.com/CovMHHS/Rates.aspx
300005,CONCORD HOSPITAL- LACONIA,NH,LACONIA,https://www.concordhospital.org/,https://pricing.concordhospital.org/pt-machinereadable.html,https://assets.changehealthcare.com/Shop/PROD/static/ConcordHospital/300001_ConcordHospital_standardcharges.xlsx.zip
390326,ST LUKE'S HOSPITAL - ANDERSON CAMPUS,PA,EASTON,https://www.slhn.org/,https://www.slhn.org/billpay/patient-billing/price-transparency,https://www.slhn.org/-/media/slhn/Billpay/File/PDF/Standard-Charges/454394739_StLukesHospitalAndersonCampus_standardcharges.ashx
670134,ALTUS LUMBERTON HOSPITAL,TX,LUMBERTON,https://altuslumbertonhospital.org/,https://altuslumbertonhospital.org/,https://www.dropbox.com/scl/fo/oxv1h6whw3r2xkdbsm8us/h/84-3073061_LumbertonHospitalLLC_standardcharges%202022.csv
450709,HOUSTON METHODIST CLEAR LAKE HOSPITAL,TX,NASSAU BAY,https://www.houstonmethodist.org/,https://www.houstonmethodist.org/for-patients/patient-resources/billing-insurance/pricing-transparency/,https://www.houstonmethodist.org/-/media/files/patient-resources/464389870_houston-methodist-clear-lake-hospital_standardcharges.ashx
503025,PROVIDENCE ST LUKE'S REHABILITATION MEDICAL CENTER,WA,SPOKANE,https://www.providence.org/,https://www.providence.org/obp/pricing-transparency,https://www.providence.org/external/352347032_providencest.luke_srehabilitationmedicalcenter_standardcharges_nc.json
33013F,VA HOSP,NY,CANANDAIGUA,https://www.va.gov/finger-lakes-health-care/,,
351324,CHI MERCY HEALTH,ND,VALLEY CITY,https://www.mercyhospitalvalleycity.org/,https://www.mercyhospitalvalleycity.org/standard-charges/,https://www.mercyhospitalvalleycity.org/wp-content/uploads/2022/04/450226553_Mercy-Hospital_standardcharges.csv
460001,UTAH VALLEY HOSPITAL,UT,PROVO,https://intermountainhealthcare.org/,https://intermountainhealthcare.org/locations/utah-valley-hospital/about/hospital-prices/,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_utah-valley-hospital_standardcharges.ashx
440031,ROANE MEDICAL CENTER,TN,HARRIMAN,https://www.roanemedical.com/,https://www.roanemedical.com/price-estimation/,https://www.covenanthealth.com/pt_json/680673354_Roane-Medical-Center_standardcharges.json
370106,INTEGRIS SOUTHWEST MEDICAL CENTER,OK,OKLAHOMA CITY,https://integrisok.com/,https://integrisok.com/patient-information/pricing,https://integrisok.com/-/media/Pricing/2021/Southwest-Chargemaster.ashx
390327,WELLSPAN SURGERY AND REHABILITATION HOSPITAL,PA,YORK,https://www.wellspan.org/,https://www.wellspan.org/patients-visitors/patient-guide/billing-insurance/cost-of-care/,https://www.wellspan.org/media/2659828/232899911_wellspan-surgery-and-rehabilitation-hospital_standardcharges.json
300011,ST JOSEPH HOSPITAL,NH,NASHUA,https://stjosephhospital.com/,https://stjosephhospital.com/pricing/,https://stjosephhospital.com/wp-content/uploads/2022/02/020222215_St-Joseph-Hospital_StandardCharges_20220203.csv.zip
45070F,US ARMY HOSP,TX,FORT HOOD,https://darnall.tricare.mil/,,
670135,"ALTUS HOUSTON HOSPITAL, LP",TX,HOUSTON,https://altushospitals.org/,https://altushospitals.org/,https://altushospitals.org/wp-content/uploads/2022/11/474624853_altus-houston-hospital_standardcharges.csv
330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,NY,SYRACUSE,https://www.sjhsyr.org/,https://www.sjhsyr.org/for-patients/billing-and-insurance/price-estimates-lists,https://www.cdmpricing.com/2681662fb48ed3ef7b21f25c934ad1b4/standard-charges
503026,CHI FRANCISCAN REHABILITATION HOSPITAL,WA,TACOMA,https://www.chifranciscanrehabhospital.com/,https://www.chifranciscanrehabhospital.com/patient-experience/financial-assistance,https://www.chifranciscanrehabhospital.com/docs/librariesprovider12/default-document-library/813725123_franciscanspecialtycare_standardcharges.csv
460003,SALT LAKE REGIONAL MEDICAL CENTER,UT,SALT LAKE CITY,https://www.saltlakeregional.org/,https://www.saltlakeregional.org/pricing-transparency,https://content.steward.org/sites/default/files/2022-09/621795214_SaltLakeRegionalMedicalCenter_standardcharges_0_0.csv
351325,ST LUKE'S HOSPITAL,ND,CROSBY,https://www.dcstlukes.org/,,
37010F,US ARMY HOSP,OK,FORT SILL,,,
440032,HAWKINS COUNTY MEMORIAL HOSPITAL,TN,ROGERSVILLE,https://www.balladhealth.org/,https://www.balladhealth.org/patients-visitors/price-estimator-standard-charges,https://dl2.boxcloud.com/d/1/b1!Iny4-dp7NozCamFTY1rkKvGKwgOWAJ6YQZkmwY-tRs-ol5pqSiN3RWG7Fvwaj68szXMguY5XQbiQhqzisKhTwwZtLHXjwYLlQ04B8Sp66ZTZb7yGBU-1K_iis-aGfXXFqmUUWUxqk4GEVQRLd3Z09Hq4JBPFdT7XHQhxnW5IGYagtPCAlWmRe4t0zy-w7fcnv65NqcggotIezj4lQDcsFw7ikB3UeLmpklGoxlPuo58OeZd-dKLlgN_8GvjtnWoP3Id0rlAxVBr8zCZIzR-uX_CE6HSAdd2llqhE1e2x9lvtBAmB3_jJsdPDitDneHefVE343HMoYT_qGpdZiTBhD31Pk35Gniv14bLKx5s17rq7p50peVjre09uguIIegAqNnw46CpgUpNoKEWtTP5TL9DUqH7fNE4F6GGXXwjYgYvP85j0mDqBbqf84u6MSLmDMn9eyA_dWnJ5YGLmueDpRhTtdREXmwxbXa279staVKTePVzPNx_v_vh8xfyHCs9UYQURfxZn7t5i31WRSpRBbXHzP0kyIzytTpqO8_ermJF7eaz6yFyImjMmt_1mW3L1I4PqpgBXV1_6fynw2-I8erB6OJd5ucfwzmQ6SY4SJE9BHJk4y4mCEPY5zzIdfclty1VaJ84k-euQvus07HUijy22weUxrhhuvPrCGNPrc116cWRRwooFp9262WD93yePm1j1MFBR8gWjZ4rnghNKj3nPzR_EuIEhc3ve-UfDcVjfWHMfg5pKBhom6NzOiXrRUHDfC9Bna0R_D3toiqCFwsULplzq6f1t35KrLSBSBJxV2ai_St5QY7zPpH1g_wd7byWZ-AZOrOOGApmHnk9NrAmyOXTKALHAERv8U8i9LnNoJE2Yov0ki_L90HXLJ1xy8wWuFgGVBPzofWY4BEYeCq8OwpE8UvZlQpA_fhfzGASr5_24z61eBYEqlCVvZxZAa9jYu3sEreskpKZrMvdSnzYYeGieNSV7AlxH1PXZYfKWUKF1U3-wZmbX7PL8LbsXLk-edXi6emDrRvTGa0SjJI5soJl3gcS_Mx0KDm0Q4a1hatMSzICfukkHx2EcYWE6yZCsBURsfriaAKl4gME5oKmWQH3RorNfnXskivRry0gYlwsYjS6SCde0pXZbU5SDgomt-9yFL0eS7tX9Lc-wVB-nRz2XSe6782GdIyJAeYisB7l75qHSH5Kjr-3DDehjre3QqcQGXElAUkV6H4Lbv1SpeuemkkDUNLdFht_YcpTP0RC0cq32ZgiAxJBIjNj08r5_zSAyjN34knXPNzx7j_9NSWMHgBp88fp6X8rTloOhbK6XBmvp9TFGwpoAEhfsD2azd74qT3GUpITKk2-P17EHS8rId1GvFiJkM0pdjt-PRmRDE34LnG2cmz5-mg../download
300012,ELLIOT HOSPITAL,NH,MANCHESTER,https://www.elliothospital.org/website/,https://www.elliothospital.org/website/price-list-and-price-transparency.php,https://search.hospitalpriceindex.com/hpi2/hospital/Elliot%20Hospital/7855
390328,UPMC EAST,PA,MONROEVILLE,https://www.upmc.com/,https://www.upmc.com/locations/hospitals/east/patients-and-visitors/patient-information/cdm,https://cdn.upmc.com/-/media/upmc/locations/hospitals/documents/cdm-excel-files/upmc-east-cdm-file.xlsx
670136,BAYLOR SCOTT & WHITE MEDICAL CENTER- AUSTIN,TX,AUSTIN,https://www.bswhealth.com/,https://www.bswhealth.com/patient-tools/registration-and-billing/estimate-your-cost-of-care,https://www.bswhealth.com/-/media/project/bsw/sites/bswhealth/documents/patient-tools/estimate-cost-of-care/81-3040663_baylor-scott-and-white-medical-center-austin_standardcharges.csv
450711,RIO GRANDE REGIONAL HOSPITAL,TX,MCALLEN,https://riohealth.com/,https://riohealth.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,https://core.secure.ehc.com/src/util/detail-price-list/62-1656022_rio-grande-regional-hospital_standardcharges.csv
503300,SEATTLE CHILDREN'S HOSPITAL,WA,SEATTLE,https://www.seattlechildrens.org/,https://www.seattlechildrens.org/clinics/paying-for-care/insurance/,https://www.seattlechildrens.org/globalassets/documents/for-patients-and-families/910564748_seattlechildrenshospital_standardcharges.csv
330141,LONG ISLAND COMMUNITY HOSPITAL,NY,PATCHOGUE,https://licommunityhospital.org/,https://licommunityhospital.org/for-patients-families/billing-information/hospital-patient-billing/,https://app.vestacare.com/patientportal/downloadService?source=PT&client=LICH&filename=11-1704595_longislandcommunityhospital_standardcharges.csv
351326,FIRST CARE HEALTH CENTER,ND,PARK RIVER,https://www.firstcarehc.com/,https://www.firstcarehc.com/pricing-transparency,https://ebb6d252-1b8d-48d2-a12d-0ee5249bc10b.filesusr.com/ugd/8d966f_38f7345b80e940d593defa9638696b88.xlsx
460004,MCKAY DEE HOSPITAL,UT,OGDEN,https://intermountainhealthcare.org/,https://intermountainhealthcare.org/locations/mckay-dee-hospital/about/hospital-prices/,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_mckaydee-hospital-center_standardcharges.ashx
440033,TENNOVA HEALTHCARE LAFOLLETTE MEDICAL CENTER,TN,LA FOLLETTE,https://www.tennovalafollette.com/,https://www.tennovalafollette.com/pricing-information,https://www.tennovalafollette.com/Uploads/Public/Documents/charge-masters/452528273_Tennova%20LaFollete_standardcharges.csv
370112,SEQUOYAH COUNTY-CITY OF SALLISAW HOSPITAL AUTHORIT,OK,SALLISAW,https://nhssequoyah.com/,,
390329,EINSTEIN MEDICAL CENTER MONTGOMERY,PA,EAST NORRITON,https://www.einstein.edu/,https://www.einstein.edu/?id=2141&sid=1,https://www.einstein.edu/upload/docs/Einstein/Patients_and_Visitors/Patients/Insurance_and_Payments/204193243_einstein-medical-center-montgomery_standardcharges.xlsx
300014,FRISBIE MEMORIAL HOSPITAL,NH,ROCHESTER,https://frisbiehospital.com/,https://frisbiehospital.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,https://core.secure.ehc.com/src/util/detail-price-list/842462186_frisbie-memorial-hospital_standardcharges.csv
450713,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,TX,AUSTIN,https://stdavids.com/,https://stdavids.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,https://core.secure.ehc.com/src/util/detail-price-list/74-2781812_south-austin-medical-center_standardcharges.csv
670138,"PARK AMBULATORY SURGERY CENTER, LLC",TX,PLANO,https://parksurgerycenter.com/,,
503301,MARY BRIDGE CHILDREN'S HOSPITAL,WA,TACOMA,https://www.marybridge.org/,https://www.multicare.org/patient-resources/billing/transparency/,https://search.hospitalpriceindex.com/hpi2/hospital/Mary%20Bridge%20Children's%20Hospital/8057
351327,SMP HEALTH ST ALOISIUS,ND,HARVEY,https://smphealth.org/,,
330144,IRA DAVENPORT MEMORIAL HOSPITAL,NY,BATH,https://www.arnothealth.org/,https://www.arnothealth.org/hospital-pricing,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbIDMHBATHNY&type=CDMWithoutLabel
440034,METHODIST MEDICAL CENTER OF OAK RIDGE,TN,OAK RIDGE,https://www.mmcoakridge.com/,https://www.mmcoakridge.com/price-estimation/,https://www.covenanthealth.com/pt_json/620636239_Methodist-Medical-Center-of-Oak-Ridge_standardcharges.json
460005,OGDEN REGIONAL MEDICAL CENTER,UT,OGDEN,https://mountainstar.com/,https://mountainstar.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,https://core.secure.ehc.com/src/util/detail-price-list/62-1650578_ogden-regional-medical-center_standardcharges.csv
390330,ST LUKE'S HOSPITAL - MONROE CAMPUS,PA,STROUDSBURG,https://www.slhn.org/,https://www.slhn.org/billpay/patient-billing/price-transparency,https://www.slhn.org/-/media/slhn/Billpay/File/PDF/Standard-Charges/465143606_StLukesHospitalMonroeCampus_standardcharges.ashx
450718,ROUND ROCK MEDICAL CENTER,TX,ROUND ROCK,https://stdavids.com/,https://stdavids.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,https://core.secure.ehc.com/src/util/detail-price-list/742781812_round-rock-medical-center_standardcharges.csv
370113,INTEGRIS GROVE HOSPITAL,OK,GROVE,https://integrisok.com/,https://integrisok.com/patient-information/pricing,https://integrisok.com/-/media/Pricing/2021/Grove-Chargemaster.ashx
300017,PARKLAND MEDICAL CENTER,NH,DERRY,https://parklandmedicalcenter.com/,https://parklandmedicalcenter.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,https://core.secure.ehc.com/src/util/detail-price-list/020364103_parkland-medical-center_standardcharges.csv
503302,SHRINERS HOSPITAL FOR CHILDREN,WA,SPOKANE,https://www.shrinerschildrens.org/en,https://www.shrinerschildrens.org/en/standard-charges,https://www.cdmpricing.com/eb7aea5bf2a98899deb44ad15177186b|https://www.shrinerschildrens.org/-/media/files/shc/other/standard-charges/2021/shriners_spokane_draft_mr_cdm_210712_v2_final.ashx
670139,HURST AMBULATORY SURGERY CENTER,TX,HURST,https://precinctsurgerycenter.com/,https://precinctsurgerycenter.com/transparency-information/,
33014F,VA HOSP,NY,CASTLE POINT,https://www.va.gov/,,
351328,LINTON HOSPITAL - CAH,ND,LINTON,https://lintonregionalmedicalcenter.org/,https://lintonregionalmedicalcenter.org/patient-resources/payments-finance/,https://dev-linton-region-mc.pantheonsite.io/wp-content/uploads/2022/02/Charge-Master-Report-as-of-7-1-20-for-website.xls
460006,LDS HOSPITAL,UT,SALT LAKE CITY,https://intermountainhealthcare.org/,https://intermountainhealthcare.org/locations/lds-hospital/about/hospital-prices/,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_lds-hospital_standardcharges.ashx
440035,TENNOVA HEALTHCARE-CLARKSVILLE,TN,CLARKSVILLE,https://www.tennovaclarksville.com/,https://www.tennovaclarksville.com/pricing-information,https://www.tennovaclarksville.com/Uploads/Public/Documents/charge-masters/203500835_Tennova%20Clarksville_standardcharges.csv
45071F,US AIR FORCE HOSP,TX,FORT WORTH,,,
390331,WILLS EYE HOSPITAL,PA,PHILADELPHIA,https://www.willseye.org/,https://www.willseye.org/patients-visitors/current-standard-charges/,https://www.willseye.org/wp-content/uploads/2021/01/Wills-Eye-Hospital-standardcharges.csv
300018,WENTWORTH-DOUGLASS HOSPITAL,NH,DOVER,https://www.wdhospital.org/wdh,https://www.wdhospital.org/wdh/patients-and-visitors/billing-and-insurance/cms-required-hospital-charge-data,https://healthcare.partners.org/pricetransparency/020260334_Wentworth-Douglass-Hospital_StandardCharges.zip
370114,ASCENSION ST JOHN MEDICAL CENTER,OK,TULSA,https://healthcare.ascension.org/,https://healthcare.ascension.org/price-transparency/price-transparency-files,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/ok/730579286_ascension-st-john-medical-center_standardcharges.xlsx
670140,HUMBLE VASCULAR SURGICAL CENTER,TX,HUMBLE,https://www.humblevascularsurgicalcenter.com/,,
504002,BHC FAIRFAX HOSPITAL,WA,KIRKLAND,https://www.fairfaxhospital.com/,https://www.fairfaxhospital.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/621658528-fairfax-standard_charges.csv
351329,SANFORD MEDICAL CENTER HILLSBORO,ND,HILLSBORO,https://www.sanfordhealth.org/,https://www.sanfordhealth.org/patients-and-visitors/billing-and-insurance/price-estimates,https://search.hospitalpriceindex.com/hpi2/hospital/Sanford%20Medical%20Center%20Hillsboro/8382
330151,ST JAMES HOSPITAL,NY,HORNELL,https://www.urmc.rochester.edu/,https://www.urmc.rochester.edu/pay-bill/cost-estimates-and-pricing.aspx,https://www.urmc.rochester.edu/MediaLibraries/URMCMedia/st-james/patients-visitors/documents/160743310_St-James-Hospital_Standardcharges.csv
440039,VANDERBILT UNIVERSITY MEDICAL CENTER,TN,NASHVILLE,https://www.vumc.org/main/home,https://finance.vumc.org/standardcharges,https://finance.vumc.org/assets/pub/chargemaster/35-2528741_VanderbiltUniversityMedicalCenter_standardcharges.csv
460007,CEDAR CITY HOSPITAL,UT,CEDAR CITY,https://intermountainhealthcare.org/,https://intermountainhealthcare.org/locations/cedar-city-hospital/about/hospital-prices/,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_cedar-city-hospital_standardcharges.ashx
390332,GEISINGER ST. LUKE'S  HOSPITAL,PA,ORWIGSBURG,https://geisingerstlukes.org/,https://geisingerstlukes.org/my-bill/patient-billing/standard-charges-for-services-provided,https://geisingerstlukes.org/-/media/slhn/Geisinger/File/EXCEL/GSL-Charge-Master.ashx
450723,METHODIST CHARLTON MEDICAL CENTER,TX,DALLAS,https://www.methodisthealthsystem.org/,https://www.methodisthealthsystem.org/patients-visitors/patient-tools-support/estimates-charges/,https://www.methodisthealthsystem.org/documents/content%20docs/75-0800661_MethodistCharltonMedicalCenter_standardcharges.1).csv
37012F,VA HOSP,OK,MUSKOGEE,https://www.va.gov/eastern-oklahoma-health-care/,,
300019,CHESHIRE MEDICAL CENTER,NH,KEENE,https://www.cheshiremed.org/,https://www.cheshiremed.org/patients-visitors/charges-for-services,https://www.cheshiremed.org/media/318/download|https://www.cheshiremed.org/media/272/download
504004,EASTERN STATE HOSPITAL,WA,MEDICAL LAKE,https://www.dshs.wa.gov/bha/division-state-hospitals/eastern-state-hospital-overview,,
670143,ASCENSION SETON BASTROP,TX,BASTROP,https://healthcare.ascension.org/,https://healthcare.ascension.org/price-transparency/price-transparency-files,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/tx/741109643_ascension-seton-bastrop_standardcharges.xlsx
330153,ELLIS HOSPITAL,NY,SCHENECTADY,https://www.ellismedicine.org/,https://ellismedicine.org/financial-assistance/patient-pricing.aspx,https://ellismedicine.org/csv/Payer-Specific-Price-Info-v20200104.csv
351330,WEST RIVER REGIONAL MEDICAL CENTER-CAH,ND,HETTINGER,,,
460009,UNIVERSITY OF UTAH HOSPITALS AND CLINICS,UT,SALT LAKE CITY,https://healthcare.utah.edu/,https://healthcare.utah.edu/pricing/,https://healthcare.utah.edu/pricing/876000525_UniversityUtahHospital_StandardCharges.csv
440040,PERRY COMMUNITY HOSPITAL,TN,LINDEN,,,
45072F,US PUBLIC HEALTH SERVICE HOSP,TX,FORT WORTH,https://www.usphs.gov/,,
390333,"AHN EMERUS WESTMORELAND, LLC",PA,GREENSBURG,https://www.ahnneighborhood.org/,https://www.ahnneighborhood.org/pricing-transparency/,https://www.ahnneighborhood.org/ahn-assets/uploads/forms/83-3698773_AHNNeighborhoodHospital_StandardCharges.csv
30001F,VA HOSP,NH,MANCHESTER,https://www.va.gov/manchester-health-care/,,
370139,STILLWATER MEDICAL - PERRY,OK,PERRY,https://www.stillwater-medical.org/,https://www.stillwater-medical.org/patient-resources/insurance-pricing,https://www.stillwater-medical.org/sites/default/files/StillwaterMedicalCenterOK_standardcharges.json
670144,ALTUS EMERGENCY CENTERS,TX,WAXAHACHIE,https://www.altusemergency.com/,https://www.altusemergency.com/,https://www.dropbox.com/scl/fo/oxv1h6whw3r2xkdbsm8us/h/84-3073061_LumbertonHospitalLLC_standardcharges%202022.csv
504008,LOURDES COUNSELING CENTER,WA,RICHLAND,https://www.yourlourdes.com/,https://www.yourlourdes.com/hospital-charges-listing,https://www.yourlourdes.com/sites/lourdes/assets/uploads/36-4850536_LOURDES_HEALTH_StandardCharges.zip
351331,TOWNER COUNTY MEDICAL CENTER,ND,CANDO,https://tcmedcenter.org/,https://tcmedcenter.org/wp-content/uploads/2019/01/TCMC-Transparency-Pricing.htm,https://tcmedcenter.org/wp-content/uploads/2019/01/TCMC-Charge-List-2019.csv
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,NY,NEW YORK,https://www.mskcc.org/,https://www.mskcc.org/insurance-assistance/understanding-cost-your-care-msk/download,https://www.mskcc.org/teaser/standard-charges-nyc.json
440046,TRISTAR HORIZON MEDICAL CENTER,TN,DICKSON,https://www.tristarhealth.com/,https://www.tristarhealth.com/patient-resources/patient-financial-resources/pricing-transparency-cms-required-file-of-standard-charges,https://hcah-p-001-delivery.stylelabs.cloud/api/public/content/a3c164d03dab4dd68504d10d85b7d9ac
460010,INTERMOUNTAIN MEDICAL CENTER,UT,MURRAY,https://intermountainhealthcare.org/,https://intermountainhealthcare.org/locations/intermountain-medical-center/about/hospital-prices/,https://intermountainhealthcare.org/-/media/files-sc9/price-transparency/machine-readable/942854057_intermountain-medical-center_standardcharges.ashx
450730,CARROLLTON REGIONAL MEDICAL CENTER,TX,CARROLLTON,https://www.crmc.health/,,
390334,AHN WEXFORD HOSPITAL,PA,WEXFORD,https://www.ahn.org/,https://www.ahn.org/patients-visitors/patients/financial-services/hospital-charges.html,https://search.hospitalpriceindex.com/hpi2/shoppables/WexfordHospital/9126or/all
37013F,US AIR FORCE HOSP,OK,OKLAHOMA CITY,,,
300020,SOUTHERN NH MEDICAL CENTER,NH,NASHUA,https://www.snhhealth.org/,https://www.snhhealth.org/billing-and-insurance/price-list,https://search.hospitalpriceindex.com/hpi2/hospital/Southern%20New%20Hampshire%20Medical%20Center/7862
504009,NAVOS,WA,SEATTLE,https://www.navos.org/,https://www.navos.org/patient-financial-services/,https://search.hospitalpriceindex.com/hpi2/hospital/Navos%20Mental%20Health%20and%20Wellness%20Center/8166
670145,ALTUS EMERGENCY CENTERS,TX,LAKE JACKSON,https://www.altusemergency.com/,https://www.altusemergency.com/,https://www.dropbox.com/scl/fo/oxv1h6whw3r2xkdbsm8us/h/84-3073061_LumbertonHospitalLLC_standardcharges%202022.csv
